n	k	d	fom	l	m	A	B	wt	fam	C	D
690	2	149	64.3507	15	23	x^0*y^21+x^3*y^21+x^6*y^2+x^8*y^0+x^8*y^12+x^14*y^3	x^0*y^9+x^2*y^20+x^3*y^0+x^6*y^0+x^7*y^2+x^10*y^9	12	css		
720	2	152	64.1778	24	15	x^2*y^11+x^8*y^12+x^15*y^1+x^15*y^14+x^19*y^11+x^22*y^6	x^0*y^8+x^5*y^6+x^7*y^13+x^8*y^3+x^12*y^5+x^14*y^2	12	css		
704	2	150	63.9205	32	11	x^6*y^0+x^6*y^8+x^9*y^1+x^12*y^8+x^26*y^5+x^26*y^8	x^0*y^0+x^1*y^5+x^10*y^6+x^13*y^1+x^21*y^2+x^26*y^5	12	css		
714	2	151	63.8683	51	7	x^0*y^0+x^2*y^2+x^5*y^4+x^19*y^2+x^44*y^4+x^46*y^2	x^2*y^4+x^3*y^1+x^6*y^2+x^33*y^5+x^41*y^3+x^49*y^0	12	css		
682	2	147	63.3695	31	11	x^3*y^8+x^6*y^4+x^7*y^3+x^7*y^4+x^12*y^9+x^27*y^9	x^7*y^0+x^14*y^8+x^15*y^6+x^19*y^10	10	css		
726	2	151	62.8127	11	33	x^5*y^16+x^7*y^25+x^9*y^17+x^10*y^1	x^1*y^19+x^2*y^18+x^4*y^23+x^6*y^8+x^8*y^18+x^10*y^26	10	css		
740	2	152	62.4432	10	37	x^0*y^32+x^1*y^17+x^3*y^16+x^7*y^29+x^8*y^1+x^9*y^24	x^0*y^29+x^2*y^35+x^6*y^12+x^7*y^23	10	css		
688	2	146	61.9651	43	8	x^12*y^2+x^15*y^1+x^24*y^4+x^28*y^6+x^32*y^7+x^39*y^6	x^0*y^5+x^22*y^5+x^28*y^2+x^41*y^5	10	css		
742	2	151	61.4582	53	7	x^0*y^6+x^9*y^1+x^43*y^0+x^43*y^6	x^3*y^3+x^17*y^0+x^20*y^3+x^48*y^0+x^50*y^0+x^52*y^3	10	css		
644	2	140	60.8696	46	7	x^24*y^2+x^27*y^1+x^34*y^6+x^42*y^5	x^1*y^4+x^2*y^2+x^9*y^2+x^17*y^2+x^30*y^0+x^35*y^6	10	css		
750	2	151	60.8027	25	15	x^3*y^10+x^10*y^8+x^14*y^12+x^18*y^8	x^8*y^6+x^12*y^2+x^12*y^9+x^16*y^4+x^17*y^10+x^21*y^7	10	css		
650	2	139	59.4492	25	13	x^5*y^0+x^20*y^0+x^20*y^2+x^21*y^2	x^0*y^5+x^2*y^2+x^2*y^12+x^5*y^2+x^7*y^6+x^8*y^1	10	css		
616	2	135	59.1721	7	44	x^0*y^41+x^2*y^7+x^2*y^11+x^2*y^20+x^2*y^27+x^3*y^9	x^2*y^38+x^4*y^21+x^5*y^7+x^5*y^22	10	css		
684	2	142	58.9591	57	6	x^1*y^4+x^37*y^4+x^45*y^3+x^48*y^0	x^3*y^2+x^4*y^0+x^9*y^4+x^11*y^2+x^21*y^5+x^55*y^2	10	css		
676	2	141	58.8195	26	13	x^4*y^4+x^5*y^8+x^8*y^6+x^14*y^2+x^14*y^3+x^22*y^8	x^10*y^9+x^13*y^8+x^14*y^4+x^17*y^2+x^23*y^12+x^25*y^11	12	css		
708	2	144	58.5763	59	6	x^1*y^4+x^2*y^3+x^14*y^3+x^22*y^4+x^47*y^5+x^49*y^0	x^2*y^1+x^8*y^2+x^46*y^4+x^49*y^4+x^50*y^5+x^58*y^5	12	css		
696	2	142	57.9425	6	58	x^1*y^15+x^4*y^5+x^4*y^54+x^5*y^9+x^5*y^25+x^5*y^35	x^0*y^2+x^1*y^45+x^4*y^11+x^4*y^50	10	css		
660	2	138	57.7091	6	55	x^0*y^5+x^2*y^14+x^3*y^10+x^3*y^35+x^4*y^4+x^5*y^9	x^1*y^48+x^2*y^1+x^2*y^21+x^4*y^14	10	css		
672	2	139	57.5030	7	48	x^1*y^13+x^1*y^24+x^4*y^0+x^5*y^46+x^6*y^10+x^6*y^20	x^2*y^20+x^5*y^6+x^5*y^13+x^5*y^34+x^5*y^46+x^6*y^15	12	css		
754	2	147	57.3183	29	13	x^7*y^4+x^9*y^4+x^9*y^8+x^14*y^10+x^15*y^9+x^20*y^10	x^0*y^3+x^0*y^12+x^4*y^3+x^11*y^5	10	css		
658	2	137	57.0486	47	7	x^7*y^6+x^9*y^1+x^17*y^0+x^32*y^3+x^38*y^1+x^38*y^4	x^35*y^0+x^38*y^5+x^42*y^2+x^44*y^0	10	css		
646	2	135	56.4241	17	19	x^2*y^9+x^2*y^11+x^11*y^8+x^16*y^15	x^0*y^17+x^2*y^14+x^8*y^14+x^10*y^14+x^15*y^12+x^16*y^2	10	css		
666	2	137	56.3634	37	9	x^2*y^7+x^9*y^0+x^12*y^7+x^22*y^4+x^24*y^0+x^24*y^5	x^1*y^3+x^5*y^4+x^15*y^4+x^18*y^6+x^25*y^6+x^30*y^5	12	css		
638	2	133	55.4514	11	29	x^0*y^15+x^3*y^4+x^3*y^10+x^4*y^10+x^6*y^4+x^6*y^16	x^1*y^1+x^1*y^21+x^2*y^0+x^6*y^3+x^8*y^4+x^10*y^16	12	css		
620	2	131	55.3581	31	10	x^1*y^1+x^18*y^4+x^22*y^0+x^25*y^2	x^5*y^1+x^13*y^4+x^13*y^9+x^17*y^0+x^19*y^2+x^24*y^6	10	css		
630	2	132	55.3143	7	45	x^1*y^9+x^2*y^18+x^3*y^40+x^5*y^33+x^5*y^35+x^6*y^17	x^1*y^30+x^2*y^30+x^2*y^32+x^5*y^3	10	css		
826	2	151	55.2082	7	59	x^1*y^55+x^4*y^41+x^6*y^6+x^6*y^20	x^0*y^51+x^3*y^27+x^6*y^12+x^6*y^29	8	css		
636	2	132	54.7925	53	6	x^14*y^0+x^18*y^0+x^33*y^0+x^40*y^4+x^47*y^3+x^49*y^4	x^13*y^4+x^22*y^5+x^23*y^1+x^45*y^3+x^46*y^1+x^49*y^3	12	css		
656	2	134	54.7439	8	41	x^1*y^12+x^1*y^24+x^3*y^34+x^6*y^20	x^1*y^10+x^2*y^29+x^3*y^18+x^4*y^12+x^4*y^19+x^5*y^34	10	css		
680	2	136	54.4000	17	20	x^6*y^8+x^7*y^16+x^11*y^10+x^12*y^4+x^12*y^6+x^12*y^9	x^2*y^8+x^3*y^11+x^3*y^17+x^9*y^12+x^11*y^1+x^11*y^16	12	css		
598	2	127	53.9431	23	13	x^0*y^12+x^2*y^5+x^2*y^7+x^10*y^4+x^19*y^9+x^22*y^12	x^0*y^11+x^11*y^6+x^11*y^12+x^19*y^2+x^20*y^0+x^20*y^12	12	css		
600	2	126	52.9200	20	15	x^3*y^2+x^6*y^0+x^7*y^9+x^14*y^8+x^16*y^14+x^17*y^7	x^1*y^3+x^1*y^8+x^8*y^6+x^13*y^8	10	css		
624	2	128	52.5128	6	52	x^1*y^23+x^2*y^47+x^3*y^34+x^5*y^45	x^2*y^23+x^4*y^7+x^4*y^16+x^4*y^48+x^5*y^4+x^5*y^17	10	css		
580	2	123	52.1690	5	58	x^0*y^13+x^1*y^16+x^3*y^6+x^3*y^9	x^0*y^52+x^2*y^8+x^2*y^29+x^3*y^24+x^3*y^37+x^4*y^31	10	css		
648	2	130	52.1605	27	12	x^1*y^6+x^2*y^10+x^6*y^11+x^13*y^7+x^19*y^6+x^26*y^5	x^0*y^0+x^16*y^5+x^19*y^2+x^22*y^10+x^24*y^7+x^25*y^1	12	css		
612	2	126	51.8824	6	51	x^0*y^0+x^0*y^37+x^1*y^35+x^3*y^10+x^3*y^46+x^4*y^1	x^3*y^39+x^4*y^18+x^4*y^20+x^4*y^46+x^5*y^15+x^5*y^47	12	css		
608	2	125	51.3980	16	19	x^3*y^2+x^3*y^11+x^4*y^16+x^6*y^12+x^7*y^5+x^8*y^8	x^2*y^16+x^10*y^1+x^12*y^2+x^14*y^2	10	css		
558	2	119	50.7563	9	31	x^0*y^25+x^2*y^1+x^3*y^13+x^4*y^7+x^5*y^28+x^6*y^1	x^1*y^27+x^4*y^8+x^5*y^25+x^6*y^5+x^8*y^7+x^8*y^29	12	css		
574	2	120	50.1742	41	7	x^0*y^2+x^5*y^4+x^10*y^6+x^14*y^5+x^19*y^2+x^37*y^0	x^5*y^3+x^8*y^5+x^15*y^6+x^17*y^1+x^23*y^2+x^30*y^4	12	css		
576	2	120	50.0000	9	32	x^0*y^29+x^2*y^10+x^5*y^20+x^6*y^4+x^6*y^25+x^8*y^7	x^0*y^16+x^0*y^29+x^1*y^28+x^3*y^9+x^5*y^8+x^5*y^27	12	css		
550	2	117	49.7782	5	55	x^0*y^22+x^0*y^23+x^0*y^36+x^2*y^11+x^3*y^27+x^4*y^44	x^1*y^33+x^1*y^54+x^2*y^49+x^3*y^1+x^4*y^3+x^4*y^4	12	css		
590	2	121	49.6305	5	59	x^1*y^27+x^1*y^30+x^1*y^51+x^2*y^20+x^2*y^48+x^3*y^28	x^0*y^37+x^3*y^18+x^4*y^22+x^4*y^23	10	css		
640	2	126	49.6125	20	16	x^4*y^7+x^9*y^6+x^10*y^5+x^12*y^9+x^13*y^9+x^16*y^7	x^8*y^11+x^14*y^7+x^14*y^8+x^15*y^3	10	css		
544	2	116	49.4706	17	16	x^1*y^0+x^2*y^2+x^4*y^5+x^14*y^4	x^3*y^8+x^5*y^0+x^6*y^2+x^6*y^11+x^8*y^2+x^14*y^14	10	css		
528	2	114	49.2273	11	24	x^4*y^13+x^5*y^8+x^6*y^21+x^7*y^13+x^9*y^10+x^10*y^12	x^0*y^10+x^6*y^13+x^7*y^13+x^8*y^9	10	css		
540	2	115	48.9815	6	45	x^0*y^8+x^0*y^24+x^1*y^13+x^4*y^19+x^4*y^43+x^5*y^42	x^0*y^21+x^2*y^11+x^2*y^31+x^3*y^4+x^4*y^0+x^4*y^32	12	css		
588	2	120	48.9796	21	14	x^1*y^3+x^7*y^4+x^8*y^0+x^12*y^11+x^15*y^3+x^19*y^6	x^3*y^7+x^8*y^13+x^9*y^10+x^17*y^6+x^18*y^11+x^20*y^9	12	css		
572	2	118	48.6853	13	22	x^1*y^21+x^4*y^19+x^7*y^4+x^8*y^12+x^8*y^16+x^9*y^1	x^3*y^3+x^5*y^17+x^8*y^1+x^10*y^9+x^10*y^18+x^12*y^19	12	css		
530	2	113	48.1849	5	53	x^0*y^51+x^3*y^0+x^3*y^1+x^3*y^35+x^4*y^29+x^4*y^47	x^1*y^26+x^1*y^37+x^1*y^51+x^4*y^10	10	css		
560	2	116	48.0571	20	14	x^8*y^9+x^9*y^8+x^14*y^5+x^15*y^6+x^16*y^11+x^19*y^3	x^0*y^7+x^4*y^9+x^8*y^2+x^13*y^8+x^17*y^3+x^19*y^12	12	css		
516	2	110	46.8992	6	43	x^1*y^4+x^1*y^14+x^2*y^22+x^2*y^27+x^3*y^42+x^4*y^27	x^1*y^23+x^2*y^2+x^3*y^11+x^3*y^31+x^4*y^27+x^4*y^40	12	css		
520	2	110	46.5385	26	10	x^1*y^2+x^6*y^2+x^10*y^6+x^19*y^3+x^20*y^9+x^23*y^3	x^4*y^3+x^4*y^6+x^7*y^1+x^20*y^3+x^22*y^5+x^25*y^7	12	css		
532	2	111	46.3195	38	7	x^9*y^3+x^10*y^5+x^23*y^3+x^29*y^1+x^31*y^6+x^35*y^2	x^4*y^3+x^16*y^1+x^17*y^2+x^22*y^3+x^31*y^4+x^34*y^2	12	css		
546	2	112	45.9487	13	21	x^3*y^10+x^5*y^15+x^7*y^17+x^9*y^13+x^10*y^1+x^10*y^17	x^0*y^13+x^1*y^3+x^3*y^10+x^11*y^12	10	css		
552	2	112	45.4493	23	12	x^5*y^4+x^13*y^6+x^18*y^1+x^18*y^10	x^2*y^8+x^3*y^10+x^12*y^1+x^15*y^4+x^17*y^4+x^22*y^11	10	css		
1000	2	150	45.0000	50	10	x^6*y^3+x^25*y^2+x^32*y^8+x^37*y^1+x^38*y^0+x^38*y^3	x^11*y^9+x^15*y^3+x^45*y^4+x^46*y^0	10	css		
888	2	141	44.7770	37	12	x^0*y^11+x^8*y^10+x^22*y^0+x^32*y^0	x^4*y^2+x^15*y^5+x^24*y^4+x^27*y^1	8	css		
494	2	105	44.6356	19	13	x^1*y^7+x^2*y^1+x^5*y^10+x^7*y^6+x^12*y^10+x^15*y^6	x^0*y^11+x^2*y^6+x^2*y^10+x^2*y^11+x^6*y^2+x^17*y^0	12	css		
594	2	115	44.5286	11	27	x^0*y^11+x^2*y^0+x^3*y^22+x^4*y^25+x^5*y^26+x^9*y^26	x^1*y^9+x^1*y^23+x^8*y^16+x^9*y^0	10	css		
506	2	106	44.4111	11	23	x^1*y^1+x^3*y^0+x^3*y^9+x^5*y^9+x^9*y^3+x^10*y^3	x^1*y^16+x^2*y^12+x^5*y^3+x^10*y^19	10	css		
578	2	113	44.1834	17	17	x^2*y^8+x^4*y^13+x^8*y^13+x^11*y^5+x^12*y^1+x^14*y^4	x^3*y^10+x^12*y^1+x^14*y^10+x^15*y^8	10	css		
510	2	106	44.0627	51	5	x^3*y^2+x^32*y^2+x^34*y^1+x^40*y^0	x^8*y^2+x^15*y^1+x^24*y^0+x^39*y^3+x^42*y^4+x^46*y^0	10	css		
570	2	112	44.0140	19	15	x^3*y^0+x^4*y^3+x^9*y^14+x^12*y^5+x^12*y^6+x^18*y^2	x^3*y^12+x^5*y^8+x^13*y^10+x^14*y^10+x^14*y^12+x^14*y^13	12	css		
480	2	102	43.3500	15	16	x^2*y^0+x^4*y^6+x^6*y^2+x^12*y^9+x^12*y^14+x^13*y^7	x^0*y^4+x^4*y^7+x^6*y^2+x^14*y^4	10	css		
492	2	103	43.1260	6	41	x^0*y^20+x^2*y^14+x^4*y^0+x^5*y^3	x^1*y^31+x^2*y^7+x^4*y^1+x^4*y^26+x^4*y^32+x^5*y^28	10	css		
522	2	106	43.0498	29	9	x^1*y^1+x^4*y^7+x^20*y^0+x^24*y^1+x^24*y^4+x^26*y^5	x^0*y^8+x^6*y^7+x^13*y^2+x^27*y^3	10	css		
490	2	102	42.4653	35	7	x^4*y^0+x^5*y^0+x^8*y^0+x^11*y^3+x^25*y^0+x^32*y^2	x^0*y^6+x^6*y^5+x^15*y^3+x^29*y^5	10	css		
774	2	127	41.6770	43	9	x^7*y^3+x^16*y^5+x^25*y^0+x^34*y^8	x^2*y^1+x^10*y^4+x^16*y^6+x^39*y^2	8	css		
484	2	100	41.3223	11	22	x^0*y^7+x^2*y^19+x^4*y^4+x^4*y^18+x^5*y^15+x^5*y^16	x^4*y^21+x^5*y^5+x^5*y^18+x^6*y^6+x^7*y^18+x^10*y^6	12	css		
518	2	103	40.9614	7	37	x^1*y^3+x^1*y^26+x^3*y^9+x^5*y^0+x^6*y^29+x^6*y^36	x^0*y^28+x^3*y^15+x^3*y^32+x^4*y^36+x^5*y^6+x^6*y^18	12	css		
468	2	97	40.2094	6	39	x^1*y^36+x^3*y^4+x^3*y^34+x^4*y^30+x^4*y^35+x^5*y^3	x^0*y^26+x^0*y^30+x^0*y^35+x^1*y^10+x^1*y^30+x^3*y^13	12	css		
896	2	134	40.0804	32	14	x^0*y^0+x^5*y^10+x^14*y^11+x^15*y^0	x^0*y^8+x^1*y^8+x^18*y^7+x^30*y^0	8	css		
460	2	96	40.0696	23	10	x^0*y^0+x^4*y^2+x^15*y^5+x^16*y^1+x^22*y^1+x^22*y^4	x^4*y^5+x^5*y^9+x^12*y^3+x^13*y^4+x^22*y^5+x^22*y^7	12	css		
504	2	100	39.6825	14	18	x^0*y^14+x^1*y^9+x^3*y^17+x^5*y^14+x^7*y^3+x^11*y^12	x^4*y^0+x^4*y^7+x^4*y^14+x^6*y^12+x^7*y^1+x^7*y^15	12	css		
462	2	95	39.0693	21	11	x^0*y^2+x^3*y^9+x^9*y^3+x^12*y^8+x^13*y^5+x^15*y^5	x^1*y^1+x^6*y^10+x^9*y^3+x^13*y^2+x^16*y^2+x^18*y^7	12	css		
472	2	96	39.0508	59	4	x^1*y^0+x^13*y^1+x^19*y^2+x^22*y^2+x^49*y^0+x^50*y^0	x^4*y^3+x^28*y^2+x^37*y^2+x^57*y^0	10	css		
500	2	98	38.4160	50	5	x^7*y^1+x^9*y^3+x^17*y^3+x^33*y^4+x^38*y^2+x^39*y^1	x^18*y^2+x^23*y^2+x^28*y^1+x^36*y^4+x^41*y^4+x^46*y^3	12	css		
464	2	94	38.0862	58	4	x^0*y^1+x^24*y^1+x^45*y^2+x^47*y^2+x^48*y^0+x^57*y^1	x^0*y^3+x^15*y^1+x^18*y^3+x^29*y^3+x^35*y^0+x^35*y^3	12	css		
496	2	97	37.9395	8	31	x^0*y^19+x^0*y^24+x^1*y^17+x^3*y^20	x^0*y^3+x^0*y^7+x^1*y^0+x^1*y^30+x^2*y^28+x^3*y^14	10	css		
476	2	95	37.9202	14	17	x^0*y^3+x^7*y^10+x^10*y^15+x^11*y^8	x^0*y^0+x^0*y^5+x^0*y^16+x^9*y^16+x^10*y^6+x^10*y^10	10	css		
410	2	88	37.7756	41	5	x^13*y^4+x^16*y^2+x^17*y^1+x^22*y^4+x^27*y^0+x^32*y^2	x^0*y^1+x^7*y^0+x^17*y^3+x^21*y^3	10	css		
450	2	92	37.6178	25	9	x^14*y^2+x^17*y^5+x^19*y^6+x^22*y^1	x^0*y^0+x^10*y^4+x^11*y^5+x^12*y^1+x^14*y^7+x^16*y^1	10	css		
470	2	94	37.6000	47	5	x^2*y^2+x^3*y^2+x^16*y^0+x^23*y^4+x^25*y^0+x^39*y^3	x^1*y^0+x^7*y^2+x^30*y^3+x^35*y^1	10	css		
440	2	90	36.8182	44	5	x^2*y^1+x^3*y^3+x^28*y^1+x^41*y^1+x^42*y^3+x^43*y^4	x^10*y^1+x^38*y^2+x^38*y^3+x^39*y^3	10	css		
442	2	90	36.6516	13	17	x^0*y^9+x^1*y^1+x^8*y^7+x^9*y^2+x^9*y^7+x^12*y^16	x^3*y^11+x^4*y^7+x^4*y^9+x^5*y^16+x^6*y^12+x^10*y^3	12	css		
602	2	104	35.9336	7	43	x^1*y^6+x^1*y^13+x^4*y^1+x^5*y^13	x^0*y^34+x^2*y^36+x^5*y^20+x^6*y^35	8	css		
686	2	111	35.9213	49	7	x^0*y^1+x^11*y^6+x^32*y^4+x^40*y^2	x^6*y^6+x^16*y^5+x^38*y^3+x^38*y^5	8	css		
432	2	88	35.8519	8	27	x^0*y^14+x^3*y^12+x^3*y^14+x^5*y^3+x^6*y^0+x^6*y^20	x^4*y^19+x^5*y^15+x^7*y^15+x^7*y^21	10	css		
434	2	88	35.6866	7	31	x^1*y^22+x^4*y^3+x^5*y^5+x^5*y^6+x^5*y^7+x^5*y^16	x^2*y^8+x^4*y^1+x^5*y^27+x^6*y^0	10	css		
456	2	89	34.7412	57	4	x^12*y^0+x^13*y^3+x^27*y^0+x^37*y^3	x^2*y^0+x^18*y^3+x^21*y^1+x^38*y^1+x^50*y^3+x^54*y^1	10	css		
416	2	85	34.7356	13	16	x^4*y^10+x^5*y^7+x^6*y^12+x^8*y^15+x^9*y^14+x^10*y^4	x^0*y^13+x^3*y^4+x^7*y^2+x^7*y^4+x^9*y^10+x^11*y^2	12	css		
400	2	83	34.4450	25	8	x^2*y^5+x^5*y^6+x^8*y^2+x^19*y^1+x^20*y^4+x^23*y^0	x^6*y^0+x^7*y^7+x^8*y^5+x^11*y^2+x^21*y^4+x^21*y^5	12	css		
420	2	85	34.4048	35	6	x^2*y^1+x^12*y^4+x^16*y^5+x^20*y^3	x^2*y^0+x^8*y^5+x^15*y^5+x^18*y^2+x^19*y^5+x^32*y^5	10	css		
390	2	81	33.6462	5	39	x^0*y^13+x^1*y^15+x^1*y^24+x^2*y^36+x^3*y^1+x^4*y^37	x^1*y^35+x^2*y^4+x^3*y^15+x^4*y^25	10	css		
430	2	85	33.6047	5	43	x^1*y^39+x^2*y^23+x^2*y^32+x^4*y^18+x^4*y^31+x^4*y^37	x^0*y^2+x^0*y^14+x^1*y^25+x^2*y^21+x^4*y^2+x^4*y^31	12	css		
444	2	86	33.3153	37	6	x^4*y^3+x^12*y^3+x^24*y^4+x^31*y^3	x^3*y^0+x^6*y^0+x^9*y^1+x^14*y^5+x^21*y^4+x^22*y^0	10	css		
414	2	83	33.2802	23	9	x^1*y^1+x^5*y^2+x^5*y^5+x^11*y^0+x^13*y^0+x^22*y^6	x^3*y^0+x^6*y^2+x^6*y^6+x^8*y^6+x^10*y^7+x^22*y^8	12	css		
972	2	126	32.6667	54	9	x^15*y^7+x^18*y^4+x^43*y^6+x^49*y^4	x^3*y^1+x^12*y^6+x^20*y^7+x^43*y^3	8	css		
392	2	80	32.6531	7	28	x^2*y^17+x^3*y^1+x^3*y^21+x^4*y^12+x^5*y^2+x^6*y^12	x^2*y^12+x^3*y^7+x^5*y^16+x^6*y^16	10	css		
592	2	98	32.4459	37	8	x^5*y^6+x^5*y^7+x^10*y^1+x^25*y^3	x^11*y^7+x^25*y^7+x^28*y^4+x^32*y^2	8	css		
408	2	81	32.1618	51	4	x^0*y^3+x^3*y^0+x^16*y^0+x^18*y^2+x^23*y^0+x^49*y^1	x^6*y^0+x^6*y^3+x^9*y^1+x^16*y^2+x^32*y^0+x^35*y^1	12	css		
372	2	76	31.0538	6	31	x^0*y^7+x^2*y^30+x^3*y^6+x^4*y^29+x^5*y^10+x^5*y^11	x^3*y^6+x^4*y^6+x^4*y^24+x^4*y^26	10	css		
380	2	76	30.4000	10	19	x^3*y^4+x^5*y^13+x^6*y^7+x^7*y^9+x^8*y^13+x^8*y^18	x^1*y^12+x^3*y^15+x^5*y^4+x^8*y^13+x^9*y^1+x^9*y^8	12	css		
424	2	80	30.1887	4	53	x^0*y^22+x^0*y^37+x^1*y^26+x^1*y^44+x^2*y^39+x^3*y^11	x^0*y^1+x^0*y^7+x^0*y^39+x^3*y^15	10	css		
384	2	76	30.0833	32	6	x^0*y^1+x^21*y^1+x^21*y^5+x^30*y^2	x^0*y^3+x^4*y^2+x^5*y^0+x^16*y^5+x^19*y^5+x^27*y^3	10	css		
374	2	75	30.0802	11	17	x^1*y^4+x^1*y^9+x^7*y^11+x^8*y^15+x^9*y^7+x^9*y^8	x^2*y^8+x^2*y^10+x^5*y^6+x^7*y^15	10	css		
396	2	77	29.9444	22	9	x^0*y^8+x^9*y^6+x^14*y^1+x^17*y^2	x^6*y^0+x^7*y^3+x^9*y^5+x^12*y^3+x^14*y^6+x^19*y^6	10	css		
348	2	72	29.7931	29	6	x^2*y^1+x^3*y^0+x^5*y^2+x^17*y^4	x^0*y^0+x^1*y^1+x^11*y^3+x^20*y^5+x^22*y^3+x^24*y^3	10	css		
350	2	72	29.6229	7	25	x^1*y^20+x^2*y^6+x^2*y^23+x^4*y^12+x^4*y^22+x^6*y^8	x^0*y^8+x^0*y^20+x^3*y^5+x^3*y^22+x^4*y^21+x^5*y^3	12	css		
352	2	72	29.4545	11	16	x^0*y^12+x^5*y^8+x^9*y^3+x^10*y^6	x^0*y^10+x^2*y^6+x^4*y^12+x^4*y^13+x^7*y^5+x^7*y^9	10	css		
406	2	77	29.2069	7	29	x^0*y^10+x^2*y^3+x^2*y^5+x^2*y^26+x^4*y^17+x^5*y^19	x^1*y^10+x^1*y^17+x^3*y^10+x^6*y^7	10	css		
360	2	72	28.8000	18	10	x^5*y^9+x^6*y^4+x^8*y^4+x^14*y^1+x^16*y^0+x^16*y^3	x^2*y^4+x^2*y^8+x^3*y^0+x^11*y^8+x^15*y^7+x^17*y^2	12	css		
354	2	71	28.4802	3	59	x^0*y^14+x^0*y^19+x^0*y^20+x^1*y^28	x^1*y^13+x^1*y^32+x^1*y^56+x^2*y^9+x^2*y^35+x^2*y^57	10	css		
378	2	73	28.1958	7	27	x^1*y^19+x^1*y^21+x^3*y^23+x^4*y^3+x^4*y^26+x^5*y^21	x^2*y^7+x^2*y^26+x^4*y^13+x^5*y^9+x^5*y^15+x^5*y^24	12	css		
342	2	69	27.8421	19	9	x^1*y^5+x^2*y^4+x^3*y^4+x^6*y^3	x^4*y^4+x^11*y^7+x^13*y^3+x^14*y^8+x^17*y^7+x^18*y^5	10	css		
328	2	67	27.3720	41	4	x^2*y^3+x^22*y^0+x^32*y^3+x^34*y^0	x^7*y^2+x^14*y^1+x^17*y^1+x^26*y^3+x^30*y^2+x^33*y^0	10	css		
312	2	65	27.0833	4	39	x^0*y^29+x^1*y^10+x^2*y^7+x^2*y^9	x^0*y^10+x^0*y^21+x^0*y^36+x^1*y^30+x^2*y^8+x^3*y^26	10	css		
320	2	65	26.4062	32	5	x^0*y^3+x^1*y^3+x^2*y^2+x^3*y^3+x^24*y^0+x^30*y^4	x^0*y^1+x^9*y^0+x^11*y^1+x^13*y^4+x^16*y^2+x^18*y^1	12	css		
512	2	82	26.2656	16	16	x^3*y^7+x^6*y^8+x^7*y^3+x^9*y^10+x^11*y^9+x^12*y^12	x^5*y^0+x^5*y^12+x^13*y^14+x^14*y^2	10	css		
322	2	65	26.2422	7	23	x^0*y^5+x^0*y^22+x^2*y^0+x^4*y^0+x^4*y^22+x^5*y^13	x^0*y^6+x^0*y^14+x^0*y^16+x^2*y^7	10	css		
336	2	66	25.9286	21	8	x^1*y^3+x^4*y^3+x^10*y^3+x^12*y^5+x^13*y^5+x^18*y^4	x^1*y^4+x^1*y^5+x^2*y^0+x^11*y^6+x^14*y^2+x^19*y^2	12	css		
308	2	62	24.9610	11	14	x^2*y^3+x^8*y^0+x^8*y^3+x^9*y^1	x^0*y^12+x^6*y^12+x^7*y^0+x^8*y^13+x^9*y^5+x^10*y^1	10	css		
310	2	62	24.8000	31	5	x^1*y^2+x^5*y^0+x^7*y^1+x^13*y^4+x^22*y^0+x^29*y^1	x^9*y^3+x^19*y^3+x^22*y^0+x^25*y^3+x^25*y^4+x^27*y^2	12	css		
324	2	63	24.5000	9	18	x^2*y^2+x^2*y^4+x^3*y^6+x^5*y^14+x^7*y^17+x^8*y^2	x^1*y^5+x^1*y^10+x^1*y^14+x^3*y^6+x^5*y^8+x^7*y^3	12	css		
330	2	63	24.0545	11	15	x^0*y^8+x^6*y^3+x^9*y^7+x^10*y^5	x^2*y^1+x^3*y^7+x^6*y^5+x^6*y^10+x^8*y^14+x^9*y^11	10	css		
300	2	60	24.0000	3	50	x^0*y^12+x^1*y^18+x^1*y^24+x^1*y^27+x^2*y^40+x^2*y^42	x^0*y^6+x^0*y^46+x^1*y^38+x^2*y^16+x^2*y^22+x^2*y^23	12	css		
768	2	96	24.0000	32	12	x^0*y^8+x^3*y^0+x^3*y^5+x^5*y^5+x^24*y^3+x^28*y^10	x^13*y^1+x^20*y^5+x^20*y^8+x^20*y^10	10	css		
304	2	60	23.6842	8	19	x^2*y^16+x^2*y^17+x^3*y^5+x^3*y^10+x^3*y^18+x^4*y^14	x^0*y^5+x^0*y^6+x^0*y^8+x^1*y^1+x^4*y^3+x^4*y^11	12	css		
294	2	59	23.6803	7	21	x^0*y^3+x^1*y^5+x^2*y^5+x^3*y^16+x^5*y^19+x^6*y^8	x^0*y^8+x^0*y^12+x^1*y^12+x^2*y^15+x^3*y^7+x^3*y^20	12	css		
368	2	66	23.6739	4	46	x^0*y^42+x^1*y^9+x^2*y^28+x^2*y^41+x^3*y^24+x^3*y^25	x^0*y^24+x^1*y^42+x^2*y^1+x^2*y^34+x^3*y^8+x^3*y^15	12	css		
282	2	57	23.0426	3	47	x^0*y^3+x^0*y^40+x^1*y^14+x^2*y^7	x^0*y^1+x^1*y^21+x^1*y^25+x^1*y^42+x^1*y^44+x^2*y^26	10	css		
418	2	69	22.7799	11	19	x^0*y^15+x^6*y^2+x^9*y^0+x^9*y^15	x^0*y^0+x^0*y^11+x^4*y^17+x^7*y^11	8	css		
